"ICAO","IATA","long","lat"
"YOLA","XCO",143.68,-38.2867
"YOMO",NA,147.593,-37.0967
"YORB","RBS",148.61,-37.79
"YORG","OAG",149.133,-33.3817
"YPAC",NA,152.542999,-25.2367
"YPAD","ADL",138.531,-34.945
"YPAM","PMK",146.581,-18.7553
"YPBH",NA,142.917007,-38.599998
"YPEA",NA,116.015,-31.6678
"YPED",NA,138.621,-34.7025
"YPEF",NA,144.698,-37.5133
"YPFT",NA,149.149994,-36.23
"YPID",NA,145.327,-38.5233
"YPIR","PPI",137.994995,-33.238899
"YPIY",NA,117.073,-32.54
"YPJT","JAD",115.881,-32.0975
"YPKL",NA,145.063,-37
"YPLG",NA,148.882996,-30.366699
"YPLI",NA,153.267,-29.4458
"YPMQ","PQQ",152.863,-31.4358
"YPPF",NA,138.633,-34.7933
"YPPH","PER",115.967,-31.9403
"YPRE",NA,149.903,-31.4769
"YQDG",NA,117.400002,-32
"YQDI","UIR",150.514,-31.4906
"YRAG",NA,143.3057,-37.3774
"YRBB",NA,153.067,-25.8333
"YRBN",NA,150.6421,-34.6449
"YRED",NA,153.068,-27.2067
"YRID",NA,144.718,-37.48
"YRKE",NA,143.717,-37.9
"YRSY",NA,144.7383,-37.3917
"YRTI","RTS",115.54,-32.0067
"YRUG",NA,148.975,-34.3917
"YSBK","BWU",150.988,-33.9244
"YSCB","CBR",149.195,-35.3069
"YSCN","CDU",150.687,-34.0403
"YSCO","NSO",150.832,-32.0372
"YSEN",NA,115.871,-32.395
"YSFG",NA,139.30833,-34.341667
"YSFY",NA,147.208,-42.9917
"YSGR",NA,152.928,-29.7083
"YSGT","SIX",151.193056,-32.600832
"YSHW",NA,150.952,-33.995
"YSLE",NA,144.689,-38.1701
"YSLT",NA,147.075,-38.1167
"YSMB",NA,151.3,-33.3681
"YSNT",NA,138.367004,-33.799999
"YSNW","NOA",150.537,-34.9489
"YSPE","SNH",151.991,-28.6203
"YSPT","SHQ",153.3721,-27.9221
"YSRI","XRH",150.781,-33.6006
"YSSY","SYD",151.177,-33.9461
"YSTW","TMW",150.847,-31.0839
"YSWA",NA,148.067993,-42.1017
"YSWG","WGA",147.466,-35.1653
"YSWK",NA,153.0276,-30.9246
"YSYN",NA,138.990005,-35.311699
"YTBG",NA,148.283,-35.5833
"YTDL",NA,146.326996,-39.034199
"YTDN",NA,145.427,-38.2167
"YTFA",NA,139.384995,-34.3983
"YTGA","TAN",153.363,-27.13
"YTGG",NA,145.7,-37.3505
"YTGV",NA,148.104,-34.686
"YTLG",NA,149.782,-34.2892
"YTMS",NA,149.847,-31.315
"YTMU","TUM",148.241,-35.2628
"YTOC","TCW",145.608002,-35.811699
"YTOG",NA,149.532,-30.0822
"YTQY",NA,144.365,-38.3
"YTRE","TRO",152.514,-31.8886
"YTUA",NA,147.898,-42.5137
"YTUN",NA,147.367,-42.1
"YTWB","TWB",151.916,-27.5428
"YTYA",NA,145.175,-38.2667
"YTYH",NA,153.5511,-28.5947
"YUPH",NA,150.404,-30.1047
"YVAF",NA,147.292,-41.81
"YVVA",NA,142.270004,-37.5
"YWBH",NA,150.867,-31.5333
"YWBL","WMB",142.447006,-38.2953
"YWBN",NA,150.8083,-34.18
"YWCH","WLC",151.567,-31
"YWCK","WAZ",151.943,-28.1494
"YWGM",NA,116.9361,-31.8639
"YWGT","WGT",146.307007,-36.415798
"YWHA","WYA",137.514008,-33.058899
"YWHI","WSY",148.755,-20.27611
"YWIO",NA,150.667,-34.2333
"YWJS",NA,148.667,-35.2617
"YWKW",NA,151.0242,-32.5491
"YWLM","NTL",151.834,-32.795
"YWLP",NA,146.425003,-39.1311
"YWLX",NA,150.65,-33.8667
"YWMM",NA,152.083,-30.5333
"YWND","WDI",151.858,-26.2833
"YWOH",NA,116.733,-30.8667
"YWOL","WOL",150.789,-34.5611
"YWOM",NA,151.132996,-31.3167
"YWON",NA,145.623,-38.4717
"YWRL",NA,150.533005,-29.5333
"YWSG",NA,152.46,-27.0983
"YWSL","SXE",146.9653,-38.0908
"YWVA",NA,151.4297,-33.2403
"YWVL",NA,151.755,-30.4161
"YWWA","WEW",149.408,-30.2583
"YWYY","BWT",145.731003,-40.998901
"YXTA",NA,153.383,-27.2
"YYAK",NA,145.333,-16.7333
"YYAS",NA,149.042,-34.83
"YYEA",NA,145.322,-37.1728
"YYNG","NGA",148.248,-34.2556
"YYOR","ORR",137.617004,-35
"YYRK",NA,116.799,-31.8551
"YYRM",NA,146.755,-38.5667
"YYWG",NA,146.029007,-36.0289
"YZCE",NA,152.3785,-27.4299
"Z19O",NA,35.6801,34.2812
"Z23Z",NA,-57.150002,-25.6
"ZBAA","PEK",116.584999,40.080101
"ZBBB",NA,116.257004,39.9608
"ZBCF","CIF",118.907997,42.235001
"ZBCZ","CIH",113.125999,36.247501
"ZBDS","DSN",109.861389,39.49
"ZBDT","DAT",113.482002,40.060299
"ZBHD","HDG",114.425556,36.525833
"ZBHH","HET",111.823997,40.851398
"ZBLA","HLD",119.824997,49.205002
"ZBNY","NAY",116.388,39.782799
"ZBOW","BAV",109.997002,40.560001
"ZBSH",NA,119.731003,39.968102
"ZBSJ","SJW",114.696999,38.280701
"ZBTJ","TSN",117.346001,39.124401
"ZBTL","TGO",122.199997,43.556702
"ZBUL","HLH",122.008333,46.195333
"ZBXH","XIL",115.963997,43.9156
"ZBXT","XNT",114.4293,36.8831
"ZBYN","TYN",112.627998,37.746899
"ZGBH","BHY",109.293999,21.5394
"ZGDY","DYG",110.443001,29.1028
"ZGGG","CAN",113.299,23.3924
"ZGHA","CSX",113.220001,28.189199
"ZGHY","HNY",112.627998,26.9053
"ZGKL","KWL",110.039001,25.2181
"ZGMX","MXZ",116.133003,24.35
"ZGNN","NNG",108.171997,22.608299
"ZGOW","SWA",116.5033,23.552
"ZGSD","ZUH",113.376,22.0064
"ZGSY","WGN",110.642,26.802
"ZGSZ","SZX",113.811,22.6393
"ZGWZ","WUZ",111.248001,23.456699
"ZGZH","LZH",109.390999,24.2075
"ZGZJ","ZHA",110.358002,21.214399
"ZHAY","AYN",114.344002,36.1339
"ZHCC","CGO",113.841003,34.519699
"ZHES","ENH",109.485001,30.320299
"ZHGH","LHK",111.695,32.3894
"ZHHH","WUH",114.208,30.7838
"ZHLY","LYA",112.388,34.7411
"ZHNY","NNY",112.614998,32.980801
"ZHSS","SHS",112.279861,30.324289
"ZHXF","XFN",112.291,32.1506
"ZHYC","YIH",111.479988,30.55655
"ZJHK","HAK",110.459,19.9349
"ZKPY","FNJ",125.669998,39.224098
"ZLAN",NA,103.86667,36.033333
"ZLDH","DNH",94.809196,40.161098
"ZLHZ","HZG",107.206014,33.134136
"ZLJQ","JGN",98.3414,39.856899
"ZLLL","LHW",103.620003,36.515202
"ZLQY","IQN",107.602997,35.799702
"ZLSN","SIA",109.120003,34.376701
"ZLXN","XNN",102.042999,36.5275
"ZLXY","XIY",108.751999,34.447102
"ZLYA","ENY",109.554001,36.636902
"ZLYL","UYN",109.590927,38.35971
"ZMUB","ULN",106.766998,47.843102
"ZPDL","DLU",100.319,25.649401
"ZPJH","JHG",100.760002,21.9739
"ZPLJ","LJG",100.246002,26.68
"ZPPP","KMG",102.929167,25.101944
"ZPSM","SYM",100.959,22.793301
"ZPZT","ZAT",103.754997,27.3256
"ZSAM","XMN",118.127998,24.544001
"ZSAQ","AQG",117.050003,30.582199
"ZSBB","BFU",117.320244,32.847733
"ZSCG","CZX",119.778999,31.919701
"ZSCN","KHN",115.900002,28.865
"ZSFY","FUG",115.734364,32.882157
"ZSFZ","FOC",119.663002,25.935101
"ZSGZ","KOW",114.778889,25.853333
"ZSHC","HGH",120.433998,30.2295
"ZSJD","JDZ",117.176003,29.3386
"ZSJJ","JIU",115.801111,29.476944
"ZSJN","TNA",117.216003,36.857201
"ZSJU","JUZ",118.899002,28.965799
"ZSLG","LYG",118.873611,34.571667
"ZSLQ","HYN",121.429001,28.562201
"ZSLY","LYI",118.412003,35.046101
"ZSNB","NGB",121.461998,29.8267
"ZSNJ","NKG",118.862,31.742001
"ZSOF","HFE",117.297997,31.780001
"ZSPD","PVG",121.805,31.1434
"ZSQD","TAO",120.374001,36.266102
"ZSQZ","JJN",118.589996,24.7964
"ZSRG","RUG",120.501656,32.257885
"ZSSS","SHA",121.335999,31.197901
"ZSSZ","SZV",120.401001,31.2631
"ZSTX","TXN",118.255997,29.733299
"ZSWF","WEF",119.119003,36.646702
"ZSWH","WEH",122.228996,37.187099
"ZSWU","WHU",118.408997,31.3906
"ZSWX","WUX",120.429001,31.4944
"ZSWY","WUS",118.000999,27.7019
"ZSWZ","WNZ",120.851997,27.912201
"ZSXZ","XUZ",117.555278,34.059056
"ZSYA","YTY",119.7198,32.5634
"ZSYN","YNZ",120.203056,33.425833
"ZSYT","YNT",121.372002,37.401699
"ZSYW","YIW",120.031998,29.3447
"ZUBD","BPX",97.108299,30.5536
"ZUCK","CKG",106.642,29.7192
"ZUDX","DAX",107.4295,31.1302
"ZUGH","GHN",104.3296,30.9485
"ZUGY","KWE",106.801003,26.5385
"ZULS","LXA",90.911903,29.2978
"ZULZ","LZO",105.392998,28.8522
"ZUNC","NAO",106.1626,30.79545
"ZUTR","TEN",109.308889,27.883333
"ZUUU","CTU",103.946999,30.578501
"ZUWX","WXN",108.433,30.8017
"ZUXC","XIC",102.183998,27.9891
"ZUYB","YBP",104.545,28.800556
"ZUZY","ZYI",107.0007,27.5895
"ZWAK","AKU",80.291702,41.262501
"ZWFY","FYN",89.512006,46.804169
"ZWHM","HMI",93.669197,42.8414
"ZWKC","KCA",82.872917,41.677856
"ZWKL","KRL",86.128899,41.6978
"ZWKM","KRY",84.9527,45.46655
"ZWSH","KHG",76.019997,39.5429
"ZWSS","SXJ",90.247498,42.911701
"ZWTC","TCG",83.340797,46.672501
"ZWTN","HTN",79.864899,37.038502
"ZWWW","URC",87.474197,43.907101
"ZWYN","YIN",81.330299,43.955799
"ZYAS","AOG",122.853996,41.105301
"ZYCC","CGQ",125.684998,43.996201
"ZYCH","CNI",122.666944,39.266667
"ZYCY","CHG",120.434998,41.538101
"ZYHB","HRB",126.25,45.623402
"ZYJL","JIL",126.396004,44.002201
"ZYJM","JMU",130.464996,46.843399
"ZYJZ","JNZ",121.061996,41.101398
"ZYMD","MDG",129.569,44.524101
"ZYQQ","NDG",123.917999,47.239601
"ZYTL","DLC",121.539001,38.965698
"ZYTN","TNH",125.703333,42.253889
"ZYTX","SHE",123.483002,41.639801
"ZYYJ","YNJ",129.451004,42.882801
"ZYYY",NA,123.496002,41.784401
"RPVK","KLO",122.375833,11.679167
"RPVM","CEB",123.982778,10.313333
"UUMB",NA,36.650002,55.611695
"ULDA",NA,52.4782981873,71.6166992188
"XIUW",NA,107.737998962402,51.8499984741211
"ULLK",NA,31.3850002288818,58.625
"SCAT","CPO",-70.7791976929,-27.2611999512
"UKDM",NA,35.305,46.880001
"ZSNT","NTG",120.975998,32.070801
"KU42",NA,-111.992996,40.619499
"KE98",NA,-106.745003,34.7598
"K1B9",NA,-71.1968,42.000099
"KE16",NA,-121.597,37.0816
"K0E8",NA,-108.202003,35.717701
"K61B","BVU",-114.861,35.947498
"NK39",NA,-73.999603,40.712601
"LYPG","TGD",19.2519,42.359402
"SBBE","BEL",-48.476299,-1.37925
"EECL",NA,24.753227,59.44862
"EHSB","UTC",5.27619,52.1273
"TJIG","SIG",-66.098099,18.4568
"KDSM","DSM",-93.663101,41.534
"EHVB","LID",4.41794,52.1661
"KBMC","BMC",-112.061996,41.552399
"KACV","ACV",-124.109,40.978101
"SBMK","MOC",-43.818901,-16.7069
"KASE","ASE",-106.869003,39.223202
"WA19",NA,-122.148456,47.682043
"ETSE",NA,11.9487,48.3223
"KCGX","CGX",-87.607903,41.858799
"MPPA","BLB",-79.599602,8.91479
"KA39",NA,-111.918528,32.990806
"KSME","SME",-84.615898,37.053398
"CAP5",NA,-123.450451,48.653892
"EGEG",NA,-4.296944,55.861389
"EGDL","LYE",-1.99343,51.5051
"TJCP","CPX",-65.304324,18.313289
"TJRV","RVR",-65.643402,18.2453
"SBSC","SNZ",-43.719101,-22.9324
"MPMG","PAC",-79.555603,8.97334
"CAC8","ZNA",-123.949997,49.1833
"KOZR","OZR",-85.713402,31.2757
"EGTG","FZO",-2.59083,51.519402
"KEGI","EGI",-86.522903,30.6504
"ETID",NA,8.96159,50.169201
"MMLP","LAP",-110.362,24.072701
"KESF","ESF",-92.295799,31.394899
"EGHD","PLH",-4.10583,50.422798
"LFQI",NA,3.15424,50.221802
"EGLG",NA,-0.158056,51.802502
"EGLW",NA,-0.179444,51.469723
"EDDI","THF",13.4039,52.473
"SKCG","CTG",-75.513,10.4424
"YMTG","MGB",140.785004,-37.745602
"YPOD","PTJ",141.470993,-38.3181
"EDVP",NA,10.228889,52.4025
"ESMA",NA,15.6048,56.610802
"EDWB","BRV",8.572778,53.506943
"LECO","LCG",-8.37726,43.302101
"EGPO","SYY",-6.33111,58.215599
"ESKB",NA,17.882137,59.414474
"KE95",NA,-110.357002,31.999701
"KN87",NA,-74.601799,40.213902
"KF46",NA,-96.435501,32.930599
"K5M0",NA,-86.932951,34.408234
"K5W5",NA,-78.700302,35.6203
"KO61",NA,-120.987999,38.683998
"KU77",NA,-111.667694,40.145027
"K06C",NA,-88.101196,41.9893
"KL70",NA,-118.313004,34.5042
"KM94",NA,-119.920998,46.687401
"KF34",NA,-120.463997,36.860001
"WA21",NA,-117.263333,48.001999
"KO69",NA,-122.606003,38.257801
"UT99",NA,-112.092018,40.243268
"K1H0",NA,-90.508301,38.726799
"KT23",NA,-99.267601,32.719002
"KS36",NA,-122.103996,47.337102
"K02A",NA,-86.611397,32.850498
"KN73",NA,-74.749496,39.904202
"KE63",NA,-112.678001,32.958099
"K19N",NA,-74.9478,39.7784
"KHIB","HIB",-92.838997,47.3866
"HEBA","HBE",29.6964,30.9177
"NWWM","GEA",166.473007,-22.258301
"KF83",NA,-101.763,33.845901
"PHMK","MKK",-157.095993,21.152901
"KN69",NA,-73.732399,41.577
"KE41",NA,-101.473,31.1989
"MP23",NA,-79.545097,9.16628
"CO47",NA,-106.973999,39.599998
"KNHZ","BXM",-69.938599,43.8922
"UT83",NA,-110.859001,40.257801
"KX51",NA,-80.554296,25.499201
"05WN",NA,-118.0475,48.702222
"SCVH",NA,-70.708885,-33.050835
"KCNY","CNY",-109.754997,38.755001
"98ME",NA,-70.525362,43.572013
"VRMM","MLE",73.529099,4.19183
"KW96",NA,-77.125501,37.5032
"MTPP","PAP",-72.292503,18.58
"HEEM",NA,31.191401,30.074699
"KF01",NA,-99.7593,34.277101
"KDRO","DRO",-107.753998,37.151501
"KE60",NA,-111.586998,32.806999
"K4N1",NA,-74.346703,41.128201
"K44N",NA,-73.737999,41.707401
"K1N7",NA,-74.997498,40.9711
"SCTB",NA,-70.5467,-33.456299
"SDMC",NA,-42.830898,-22.9195
"FL81",NA,-86.467201,30.7819
"LTAI","AYT",30.800501,36.898701
"SBPS","BPS",-39.080898,-16.438601
"K0E0",NA,-106.0028,34.9751
"VRMV","VAM",72.835833,3.470556
"K15J",NA,-83.4533,31.1378
"K7L8",NA,-86.013901,39.75
"HI49",NA,-157.259003,21.1479
"KROW","ROW",-104.530998,33.301601
"2TS6",NA,-96.926695,32.512602
"KPUC","PUC",-110.751,39.613899
"KMOT","MOT",-101.279999,48.259399
"K05C",NA,-87.399498,41.519798
"KE91",NA,-109.574997,36.110901
"KDTS","DTS",-86.471497,30.400101
"WICB",NA,106.57,-6.293171
"XA65",NA,-96.680298,33.536098
"K18V",NA,-104.700996,40.099998
"KE11",NA,-102.529999,32.3311
"AL62",NA,-85.683502,31.083
"5CO8",NA,-106.848999,40.3414
"TA50",NA,-106.641657,31.909819
"5AL8",NA,-85.993103,31.105
"WN59",NA,-122.718002,46.537601
"SNAP",NA,-43.323102,-15.732
"EDHM",NA,10.035556,53.915001
"LFSC",NA,7.39967,47.922001
"KL83",NA,-90.832901,29.747801
"74xa",NA,-96.145665,32.35515
"EYPR",NA,24.061899,54.649399
"TN65",NA,-86.485298,35.666401
"CO03",NA,-106.912003,39.259998
"EIBA",NA,-6.237778,53.505556
"K1C2",NA,-87.921303,41.479801
"K1B2",NA,-70.524399,41.358299
"FD03",NA,-86.435501,30.8002
"KX43",NA,-101.829002,36.029202
"TN83",NA,-86.275002,35.722301
"KE19",NA,-101.431999,36.2337
"KLSF","LSF",-84.991302,32.337299
"LF52",NA,5.87607,49.025501
"5FL8",NA,-85.167702,30.888201
"3OR1",NA,-122.958,44.364601
"K3O3",NA,-97.382797,34.984501
"PS49",NA,-78.987701,39.859965
"CO20",NA,-107.820999,38.862499
"9TN9",NA,-86.288101,36.019402
"3FL8",NA,-85.273804,30.946301
"WA15",NA,-119.242996,47.616501
"clj3",NA,-112.73833,49.741621
"SJDA",NA,-48.117222,-19.192223
"KD98",NA,-82.974998,42.796101
"OJAQ","AQJ",35.018101,29.611601
"LLYT","YOT",35.0675,29.901111
"RPMR","GES",125.096001,6.058
"KO41",NA,-121.872002,38.673901
"KE77",NA,-110.647003,32.636501
"LLET","ETH",34.960098,29.5613
"KOGD","OGD",-112.012001,41.1959
"SKCL","CLO",-76.3816,3.54322
"CYAW",NA,-63.499401,44.639702
"KIRK","IRK",-92.544899,40.093498
"SKBQ","BAQ",-74.7808,10.8896
"KEKA","EKA",-124.112999,40.803398
"EBEN",NA,4.580833,51.211666
"KTYS","TYS",-83.994003,35.811001
"KSVH","SVH",-80.953903,35.765301
"ETUO","GUT",8.30633,51.922798
"SDHU",NA,-43.165833,-22.951668
"RJSF","FKS",140.431,37.227402
"SBCT","CWB",-49.1758,-25.5285
"KFAR","FAR",-96.815804,46.9207
"SWXQ","LIP",-49.730499,-21.664
"PAFR","FRN",-149.653,61.266399
"KVAD","VAD",-83.193001,30.9678
"KE25",NA,-112.799004,33.968899
"SBUL","UDI",-48.225277,-18.883612
"SBJV","JOI",-48.797401,-26.224501
"RKJM","MPK",126.380324,34.758979
"KAAP","AAP",-95.588303,29.7225
"YSFL",NA,139.30833,-34.341667
"VEAT","IXA",91.240402,23.886999
"EGHK","PZE",-5.51845,50.128101
"VELP","AJL",92.619698,23.840599
"EGMH","MSE",1.34611,51.342201
"UKLL","LWO",23.9561,49.8125
"KBWG","BWG",-86.419701,36.9645
"OJJR","JRS",35.2192,31.8647
"KJLN","JLN",-94.498299,37.151798
"KGSB","GSB",-77.960602,35.339401
"LRCL","CLJ",23.686199,46.785198
"KCSV","CSV",-85.084999,35.951302
"CYAM","YAM",-84.509399,46.485001
"EGMK","LYM",1.013,51.08
"UUBB","BKA",38.060001,55.617199
"KPLN","PLN",-84.7967,45.5709
"8NK3",NA,-73.532732,43.409669
"K9G3",NA,-78.482498,43.021099
"30GA",NA,-84.181297,34.459
"K7B2",NA,-72.611397,42.328098
"OE50",NA,49.704102,26.941601
"SWJN","JIA",-58.701668,-11.419444
"WARJ","JOG",110.431999,-7.78818
"KCRW","CRW",-81.593201,38.3731
"RJCJ",NA,141.666,42.794498
"WARQ","SOC",110.757004,-7.51609
"MMMY","MTY",-100.107002,25.7785
"RKJB","MWX",126.382814,34.991406
"KFSD","FSD",-96.741898,43.582001
"SBEG","MAO",-60.049702,-3.03861
"YLVT",NA,144.746002,-37.863602
"KPAM","PAM",-85.575401,30.069599
"KALO","ALO",-92.400299,42.557098
"SBGO","GYN",-49.220699,-16.632
"KCEW","CEW",-86.522102,30.778799
"KCEZ","CEZ",-108.627998,37.303001
"SCBQ",NA,-70.6884,-33.561798
"KF72",NA,-121.43,38.304901
"09TA",NA,-97.497002,33.282101
"5NC3",NA,-79.436897,35.341702
"WA58",NA,-122.584617,48.652605
"KF44",NA,-95.8284,32.163799
"K02C",NA,-88.17816,43.090222
"SCME",NA,-71.143333,-33.676109
"26OK",NA,-96.004402,35.882198
"K8D1",NA,-88.113503,43.944199
"06TN",NA,-86.956902,35.6973
"SCKL",NA,-70.849998,-33.331112
"GA48",NA,-84.790556,31.586111
"9TN1",NA,-86.537804,35.73
"1FD0",NA,-85.024399,30.7155
"FD26",NA,-85.492401,30.9818
"SCHL",NA,-70.91111,-33.335278
"LA42",NA,-90.922203,30.3503
"2WN9",NA,-120.700996,45.8451
"K08A",NA,-86.328201,32.5294
"K8A0",NA,-86.255798,34.229099
"KE45",NA,-120.178001,37.861698
"K02G",NA,-80.641403,40.673302
"K4V1",NA,-104.783997,37.696602
"KP52",NA,-112.035004,34.73
"K7V5",NA,-103.581001,40.263901
"KO60",NA,-122.992996,38.776001
"KX35",NA,-82.376602,29.0618
"K33N",NA,-75.596397,39.218399
"KE67",NA,-110.908997,33.0476
"KE30",NA,-99.976997,31.6745
"PA20",NA,-80.070602,42.020599
"K6J0",NA,-81.245903,33.794601
"K82V",NA,-104.129997,41.153301
"KM45",NA,-119.766998,38.734699
"KF00",NA,-96.179298,33.6128
"7TS4",NA,-97.2545,33.183201
"KS12",NA,-123.058998,44.637798
"6XS8",NA,-97.103104,33.34
"SCDL",NA,-70.993057,-32.471943
"TN68",NA,-86.5467,35.7687
"ME47",NA,-69.456398,44.8545
"8TN6",NA,-86.345034,35.921579
"KSYI","SYI",-86.442497,35.560101
"01NM",NA,-104.540278,33.008611
"KO51",NA,-99.908699,36.744498
"SSOY",NA,-57.019444,-12.290556
"KBDG","BDG",-109.483002,37.583302
"AZ00",NA,-113.507004,32.805801
"EVTA",NA,23.2239,56.9422
"MUCC","CCC",-78.3284,22.461
"EPGO",NA,21.281111,52.184441
"TJFA","X95",-65.661903,18.308901
"KCHA","CHA",-85.203796,35.035301
"SBJC",NA,-48.460701,-1.41416
"MYEH","ELH",-76.683502,25.474899
"SBSR","SJP",-49.406502,-20.816601
"SCRG","QRC",-70.775703,-34.173698
"81NE",NA,-99.007896,40.273602
"KD95",NA,-83.272301,43.066601
"KE26",NA,-103.154999,32.1311
"KF06",NA,-100.192838,34.844033
"TJMZ","MAZ",-67.148499,18.255699
"TIST","STT",-64.973396,18.337299
"VGSY","ZYL",91.866798,24.9632
"SVSA","SVZ",-72.439697,7.84083
"YTNG","THG",150.576004,-24.4939
"6TN4",NA,-86.290298,35.421902
"8GA3",NA,-84.124901,31.7752
"LA35",NA,-92.422096,31.1621
"NWWW","NOU",166.212997,-22.014601
"KGUP","GUP",-108.789001,35.511101
"KN89",NA,-74.377403,41.727901
"NM39",NA,-108.310997,36.632801
"5PA8",NA,-76.054583,41.554
"05FA",NA,-86.2183,30.9189
"DABB","AAE",7.809174,36.822201
"KSUX","SUX",-96.384399,42.402599
"CYKY","YKY",-109.181,51.517502
"VGTJ",NA,90.382698,23.778799
"KCRP","CRP",-97.501198,27.770399
"KALI","ALI",-98.026901,27.7409
"VVTS","SGN",106.652,10.8188
"EDAL",NA,14.0972,52.390598
"SDNS",NA,-43.130554,-22.4625
"EGSY",NA,-1.38849,53.394299
"CNQ4",NA,-80.746944,42.9275
"32TE",NA,-98.3703,30.589399
"CBR2",NA,-116.934998,49.903599
"K2V6",NA,-102.712997,40.104198
"KF14",NA,-98.616699,33.947701
"74GA",NA,-83.218498,31.8346
"0GE7",NA,-82.372498,33.520302
"CD99",NA,-106.830002,40.358299
"LKSR",NA,14.0758,49.0825
"NM36",NA,-108.514999,34.902802
"UMLI",NA,27.58,53.7733
"NC30",NA,-80.741501,35.613998
"lhkk",NA,19.084969,47.168885
"YSHT","SHT",145.393005,-36.428902
"RJTR",NA,139.393997,35.513802
"YGAT",NA,152.34046,-27.560406
"LTFD","EDO",27.0138,39.5546
"KPSX","PSX",-96.250999,28.727501
"K4J5",NA,-83.586502,30.805799
"WIPK","PGK",106.139,-2.1622
"UMMB",NA,27.650596,53.960461
"NM87",NA,-104.471001,33.2383
"SCMP",NA,-71.193611,-33.673889
"70ND",NA,-101.148175,47.933135
"SCRS",NA,-71.405556,-33.488889
"K00R",NA,-95.017899,30.6859
"SJVZ",NA,-58.569168,-13.610278
"K01G",NA,-78.052101,42.741299
"5NA0",NA,-101.278999,47.773602
"SCVF",NA,-71.391945,-34.007221
"LDLO","LSZ",14.3931,44.5658
"YXCM",NA,149.130147,-36.242155
"DTTX","SFA",10.691,34.717999
"KGED","GED",-75.358902,38.689201
"CAB3","YBW",-123.233002,48.75
"BIBA",NA,-20.137501,63.556099
"CYWH","YWH",-123.388867,48.424986
"LIPT","VIC",11.5295,45.573399
"KRKP","RKP",-97.044601,28.0868
"SBBV","BVB",-60.692223,2.841389
"TJCG","VQS",-65.422699,18.115801
"KLRD","LRD",-99.461601,27.5438
"SKCC","CUC",-72.5115,7.92757
"LOSM",NA,13.6969,47.1325
"K0H1",NA,-99.892899,39.004501
"KE78",NA,-111.893997,31.932899
"VHST","HHP",114.152153,22.289371
"KCIU","CIU",-84.472397,46.250801
"KSPW","SPW",-95.202797,43.165501
"EBKW",NA,3.293056,51.322224
"LFTU","FRJ",6.7357,43.4175
"2XS8",NA,-99.823898,29.229401
"MMAN","ADN",-100.237,25.865601
"ENFL","FRO",5.02472,61.583599
"EGXJ","OKH",-0.648769,52.735699
"LSXB",NA,9.48111,47.0681
"KSRR","SRR",-105.535004,33.462799
"VRNT","TMF",73.1533,2.211
"KBGR","BGR",-68.828102,44.8074
"SIAM",NA,-48.2864,-20.6964
"VRMD","DRV",73.1302,5.1561
"KMMI","MMI",-84.562599,35.397301
"KSHD","SHD",-78.8964,38.263802
"LEVX","VGO",-8.62677,42.2318
"LPBR","BGZ",-8.44514,41.587101
"ETNP",NA,7.54133,52.338699
"KBTV","BTV",-73.153297,44.471901
"VEBI","SHL",91.978699,25.7036
"KEVM","EVM",-92.498497,47.425098
"SNHE",NA,-48.204166,-19.302221
"SC61",NA,-80.151703,34.617901
"SWNV",NA,-49.3493,-16.625401
"EPSN",NA,15.8263,53.7906
"KM90",NA,-120.371002,36.758598
"HEAX","ALY",29.9489,31.183901
"ND75",NA,-100.268997,47.720001
"18FD",NA,-86.667214,30.853394
"66NC",NA,-77.483597,35.1744
"NA33",NA,-99.926003,48.001099
"KX05",NA,-82.496498,28.330299
"CTG3",NA,-64.5644,48.383301
"SKPP","PPN",-76.6093,2.4544
"KLOZ","LOZ",-84.0849,37.082199
"0PA0",NA,-75.248125,40.331227
"SCSA",NA,-70.879997,-33.02861
"KFMN","FMN",-108.230003,36.741199
"13OR",NA,-122.426003,43.7407
"KPGA","PGA",-111.447998,36.926102
"KO65",NA,-98.308701,36.112499
"K4O4",NA,-94.859398,33.909401
"2ND2",NA,-100.721001,47.566898
"4CO0",NA,-107.160004,39.388901
"VG58",NA,-79.796667,36.945333
"6IL0",NA,-88.699799,42.131402
"SCLC",NA,-70.582199,-33.380798
"82OR",NA,-122.817001,43.8993
"5AZ9",NA,-109.987999,33.032799
"94WA",NA,-123.774002,47.084801
"5FD3",NA,-85.091301,30.6085
"CN23",NA,-116.675003,34.9617
"K7A4",NA,-90.169403,42.4664
"EG64",NA,-1.185575,53.94829
"TJBQ","BQN",-67.129402,18.4949
"04AZ",NA,-109.551003,36.154202
"YTUY",NA,145.917007,-17.9333
"1VA1",NA,-80.448799,36.735199
"OH71",NA,-82.7313,40.2948
"NA13",NA,-100.936996,48.1222
"CAX6","YGG",-123.4969,48.8545
"KFVE","FVE",-68.312798,47.2855
"LMMG","GZM",14.2728,36.027199
"SBTV",NA,-39.107777,-16.540833
"PR07",NA,-65.839104,18.2019
"K19S",NA,-100.830002,37.491402
"NM20",NA,-104.442001,33.251999
"KE57",NA,-102.842003,32.975101
"RKJJ","KWJ",126.805444,35.123173
"VI22","SPB",-64.940697,18.3386
"CYHC","CXH",-123.111,49.294399
"SDRS","REZ",-44.480301,-22.4785
"TJAB","ABO",-66.675301,18.450001
"CYPD","YPS",-61.368099,45.6567
